,file_name,n_sentence,token,probability,surprisal
3451,de_zilveren_schaatsen,37,"
",0.003292070236057043,5.716238661019137
3452,de_zilveren_schaatsen,37,roepen,9.756176950759254e-06,11.537609940140886
3453,de_zilveren_schaatsen,37,.,0.06855461746454239,2.680124516168047
3454,de_zilveren_schaatsen,38,"

",0.007147142197936773,4.941042694770853
3455,de_zilveren_schaatsen,38,Hierop,1.455178062315099e-05,11.137797192236539
3456,de_zilveren_schaatsen,38,keek,0.0003023320168722421,8.103984750863303
3457,de_zilveren_schaatsen,38,hij,1.6178036332803458e-07,15.637026203543607
3458,de_zilveren_schaatsen,38,rond,0.0012201541103422642,6.708778108261989
3459,de_zilveren_schaatsen,38,of,9.158127795672044e-05,9.298283696293264
3460,de_zilveren_schaatsen,38,hij,3.098114757449366e-05,10.38213168123121
3461,de_zilveren_schaatsen,38,niets,0.0007618775125592947,7.179724759871279
3462,de_zilveren_schaatsen,38,zag,3.4268960007466376e-06,12.5838556625569
3463,de_zilveren_schaatsen,38,",",0.026074182242155075,3.646809640345286
3464,de_zilveren_schaatsen,38,waarmede,1.0798587027238682e-05,11.43609526320443
3465,de_zilveren_schaatsen,38,hij,0.00041283192695118487,7.7924700043671855
3466,de_zilveren_schaatsen,38,zijn,0.0015482119051739573,6.470654623535875
3467,de_zilveren_schaatsen,38,zuster,0.002668485976755619,5.926244017307842
3468,de_zilveren_schaatsen,38,kon,1.1570703463803511e-05,11.367034217932515
3469,de_zilveren_schaatsen,38,"
",0.0005008465959690511,7.599210699437432
3470,de_zilveren_schaatsen,38,helpen,0.00029370831907726824,8.132923395076515
3471,de_zilveren_schaatsen,38,",",0.07529164105653763,2.586386158883511
3472,de_zilveren_schaatsen,38,bedacht,0.0002354032185394317,8.354210690591671
3473,de_zilveren_schaatsen,38,zich,0.006389631889760494,5.053078619488284
3474,de_zilveren_schaatsen,38,even,3.240551086491905e-05,10.337182061205958
3475,de_zilveren_schaatsen,38,",",0.12147822976112366,2.1080202111767874
3476,de_zilveren_schaatsen,38,nam,7.175779319368303e-05,9.542214093282995
3477,de_zilveren_schaatsen,38,zijn,0.007934197783470154,4.836573028606035
3478,de_zilveren_schaatsen,38,pet,2.409164335404057e-05,10.633645526393925
3479,de_zilveren_schaatsen,38,af,2.3488568331231363e-05,10.658996709161443
3480,de_zilveren_schaatsen,38,",",0.07960493862628937,2.5306791450125536
3481,de_zilveren_schaatsen,38,haalde,0.0026089756283909082,5.948797614231503
